hour,DR-1
h7158,0
h7159,0
h7160,0
h7161,0
h7162,0
h7163,0
h7164,0
h7165,0
h7166,0
h7167,0
h7168,1
h7169,1
h7170,1
h7171,1
h7172,1
h7173,1
h7174,1
h7175,0
h7176,0
h7177,0
h7178,0
h7179,0
h7180,0
h7181,0
h7182,0
h7183,0
h7184,0
h7185,0
h7186,0
h7187,0
h7188,0
h7189,0
h7190,0
h7191,0
h7192,1
h7193,1
h7194,1
h7195,1
h7196,1
h7197,1
h7198,1
h7199,0
h7200,0
h7201,0
h7202,0
h7203,0
h7204,0
h7205,0
h7206,0
h7207,0
h7208,0
h7209,0
h7210,0
h7211,0
h7212,0
h7213,0
h7214,0
h7215,0
h7216,1
h7217,1
h7218,1
h7219,1
h7220,1
h7221,1
h7222,1
h7223,0
h7224,0
h7225,0
h7226,0
h7227,0
h7228,0
h7229,0
h7230,0
h7231,0
h7232,0
h7233,0
h7234,0
h7235,0
h7236,0
h7237,0
h7238,0
h7239,0
h7240,1
h7241,1
h7242,1
h7243,1
h7244,1
h7245,1
h7246,1
h7247,0
h7248,0
h7249,0
h7250,0
h7251,0
h7252,0
h7253,0
h7254,0
h7255,0
h7256,0
h7257,0
h7258,0
h7259,0
h7260,0
h7261,0
h7262,0
h7263,0
h7264,1
h7265,1
h7266,1
h7267,1
h7268,1
h7269,1
h7270,1
h7271,0
h7272,0
h7273,0
h7274,0
h7275,0
h7276,0
h7277,0
h7278,0
h7279,0
h7280,0
h7281,0
h7282,0
h7283,0
h7284,0
h7285,0
h7286,0
h7287,0
h7288,1
h7289,1
h7290,1
h7291,1
h7292,1
h7293,1
h7294,1
h7295,0
h7296,0
h7297,0
h7298,0
h7299,0
h7300,0
h7301,0
h7302,0
h7303,0
h7304,0
h7305,0
h7306,0
h7307,0
h7308,0
h7309,0
h7310,0
h7311,0
h7312,0
h7313,1
h7314,1
h7315,1
h7316,1
h7317,1
h7318,1
h7319,1
h7320,0
h7321,0
h7322,0
h7323,0
h7324,0
h7325,0
h7326,0
h7327,0
h7328,0
h7329,0
h7330,0
h7331,0
h7332,0
h7333,0
h7334,0
h7335,0
h7336,0
h7337,1
h7338,1
h7339,1
h7340,1
h7341,1
h7342,1
h7343,1
h7344,0
h7345,0
h7346,0
h7347,0
h7348,0
h7349,0
h7350,0
h7351,0
h7352,0
h7353,0
h7354,0
h7355,0
h7356,0
h7357,0
h7358,0
h7359,0
h7360,0
h7361,1
h7362,1
h7363,1
h7364,1
h7365,1
h7366,1
h7367,1
h7368,0
h7369,0
h7370,0
h7371,0
h7372,0
h7373,0
h7374,0
h7375,0
h7376,0
h7377,0
h7378,0
h7379,0
h7380,0
h7381,0
h7382,0
h7383,0
h7384,0
h7385,1
h7386,1
h7387,1
h7388,1
h7389,1
h7390,1
h7391,1
h7392,0
h7393,0
h7394,0
h7395,0
h7396,0
h7397,0
h7398,0
h7399,0
h7400,0
h7401,0
h7402,0
h7403,0
h7404,0
h7405,0
h7406,0
h7407,0
h7408,0
h7409,1
h7410,1
h7411,1
h7412,1
h7413,1
h7414,1
h7415,1
h7416,0
h7417,0
h7418,0
h7419,0
h7420,0
h7421,0
h7422,0
h7423,0
h7424,0
h7425,0
h7426,0
h7427,0
h7428,0
h7429,0
h7430,0
h7431,0
h7432,0
h7433,1
h7434,1
h7435,1
h7436,1
h7437,1
h7438,1
h7439,1
h7440,0
h7441,0
h7442,0
h7443,0
h7444,0
h7445,0
h7446,0
h7447,0
h7448,0
h7449,0
h7450,0
h7451,0
h7452,0
h7453,0
h7454,0
h7455,0
h7456,0
h7457,1
h7458,1
h7459,1
h7460,1
h7461,1
h7462,1
h7463,1
h7464,0
h7465,0
h7466,0
h7467,0
h7468,0
h7469,0
h7470,0
h7471,0
h7472,0
h7473,0
h7474,0
h7475,0
h7476,0
h7477,0
h7478,0
h7479,0
h7480,0
h7481,1
h7482,1
h7483,1
h7484,1
h7485,1
h7486,1
h7487,1
h7488,0
h7489,0
h7490,0
h7491,0
h7492,0
h7493,0
h7494,0
h7495,0
h7496,0
h7497,0
h7498,0
h7499,0
h7500,0
h7501,0
h7502,0
h7503,0
h7504,0
h7505,1
h7506,1
h7507,1
h7508,1
h7509,1
h7510,1
h7511,1
h7512,0
h7513,0
h7514,0
h7515,0
h7516,0
h7517,0
h7518,0
h7519,0
h7520,0
h7521,0
h7522,0
h7523,0
h7524,0
h7525,0
h7526,0
h7527,0
h7528,0
h7529,1
h7530,1
h7531,1
h7532,1
h7533,1
h7534,1
h7535,1
h7536,0
h7537,0
h7538,0
h7539,0
h7540,0
h7541,0
h7542,0
h7543,0
h7544,0
h7545,0
h7546,0
h7547,0
h7548,0
h7549,0
h7550,0
h7551,0
h7552,0
h7553,1
h7554,1
h7555,1
h7556,1
h7557,1
h7558,1
h7559,1
h7560,0
h7561,0
h7562,0
h7563,0
h7564,0
h7565,0
h7566,0
h7567,0
h7568,0
h7569,0
h7570,0
h7571,0
h7572,0
h7573,0
h7574,0
h7575,0
h7576,0
h7577,1
h7578,1
h7579,1
h7580,1
h7581,1
h7582,1
h7583,1
h7584,0
h7585,0
h7586,0
h7587,0
h7588,0
h7589,0
h7590,0
h7591,0
h7592,0
h7593,0
h7594,0
h7595,0
h7596,0
h7597,0
h7598,0
h7599,0
h7600,0
h7601,1
h7602,1
h7603,1
h7604,1
h7605,1
h7606,1
h7607,1
h7608,0
h7609,0
h7610,0
h7611,0
h7612,0
h7613,0
h7614,0
h7615,0
h7616,0
h7617,0
h7618,0
h7619,0
h7620,0
h7621,0
h7622,0
h7623,0
h7624,0
h7625,1
h7626,1
h7627,1
h7628,1
h7629,1
h7630,1
h7631,1
h7632,0
h7633,0
h7634,0
h7635,0
h7636,0
h7637,0
h7638,0
h7639,0
h7640,0
h7641,0
h7642,0
h7643,0
h7644,0
h7645,0
h7646,0
h7647,0
h7648,0
h7649,1
h7650,1
h7651,1
h7652,1
h7653,1
h7654,1
h7655,1
h7656,0
h7657,0
h7658,0
h7659,0
h7660,0
h7661,0
h7662,0
h7663,0
h7664,0
h7665,0
h7666,0
h7667,0
h7668,0
h7669,0
h7670,0
h7671,0
h7672,0
h7673,1
h7674,1
h7675,1
h7676,1
h7677,1
h7678,1
h7679,1
h7680,0
h7681,0
h7682,0
h7683,0
h7684,0
h7685,0
h7686,0
h7687,0
h7688,0
h7689,0
h7690,0
h7691,0
h7692,0
h7693,0
h7694,0
h7695,0
h7696,0
h7697,1
h7698,1
h7699,1
h7700,1
h7701,1
h7702,1
h7703,1
h7704,0
h7705,0
h7706,0
h7707,0
h7708,0
h7709,0
h7710,0
h7711,0
h7712,0
h7713,0
h7714,0
h7715,0
h7716,0
h7717,0
h7718,0
h7719,0
h7720,0
h7721,1
h7722,1
h7723,1
h7724,1
h7725,1
h7726,1
h7727,1
h7728,0
h7729,0
h7730,0
h7731,0
h7732,0
h7733,0
h7734,0
h7735,0
h7736,0
h7737,0
h7738,0
h7739,0
h7740,0
h7741,0
h7742,0
h7743,0
h7744,0
h7745,1
h7746,1
h7747,1
h7748,1
h7749,1
h7750,1
h7751,1
h7752,0
h7753,0
h7754,0
h7755,0
h7756,0
h7757,0
h7758,0
h7759,0
h7760,0
h7761,0
h7762,0
h7763,0
h7764,0
h7765,0
h7766,0
h7767,0
h7768,0
h7769,1
h7770,1
h7771,1
h7772,1
h7773,1
h7774,1
h7775,1
h7776,0
h7777,0
h7778,0
h7779,0
h7780,0
h7781,0
h7782,0
h7783,0
h7784,0
h7785,0
h7786,0
h7787,0
h7788,0
h7789,0
h7790,0
h7791,0
h7792,0
h7793,1
h7794,1
h7795,1
h7796,1
h7797,1
h7798,1
h7799,1
h7800,0
h7801,0
h7802,0
h7803,0
h7804,0
h7805,0
h7806,0
h7807,0
h7808,0
h7809,0
h7810,0
h7811,0
h7812,0
h7813,0
h7814,0
h7815,0
h7816,0
h7817,1
h7818,1
h7819,1
h7820,1
h7821,1
h7822,1
h7823,1
h7824,0
h7825,0
h7826,0
h7827,0
h7828,0
h7829,0
h7830,0
h7831,0
h7832,0
h7833,0
h7834,0
h7835,0
h7836,0
h7837,0
h7838,0
h7839,0
h7840,0
h7841,1
h7842,1
h7843,1
h7844,1
h7845,1
h7846,1
h7847,1
h7848,0
h7849,0
h7850,0
h7851,0
h7852,0
h7853,0
h7854,0
h7855,0
h7856,0
h7857,0
h7858,0
h7859,0
h7860,0
h7861,0
h7862,0
h7863,0
h7864,0
h7865,1
h7866,1
h7867,1
h7868,1
h7869,1
h7870,1
h7871,1
h7872,0
h7873,0
h7874,0
h7875,0
h7876,0
h7877,0
h7878,0
h7879,0
h7880,0
h7881,0
h7882,0
h7883,0
h7884,0
h7885,0
h7886,0
h7887,0
h7888,0
h7889,1
h7890,1
h7891,1
h7892,1
h7893,1
h7894,1
h7895,1
h7896,0
h7897,0
h7898,0
h7899,0
h7900,0
h7901,0
h7902,0
h7903,0
h7904,0
h7905,0
h7906,0
h7907,0
h7908,0
h7909,0
h7910,0
h7911,0
h7912,0
h7913,1
h7914,1
h7915,1
h7916,1
h7917,1
h7918,1
h7919,1
h7920,0
h7921,0
h7922,0
h7923,0
h7924,0
h7925,0
h7926,0
h7927,0
h7928,0
h7929,0
h7930,0
h7931,0
h7932,0
h7933,0
h7934,0
h7935,0
h7936,0
h7937,1
h7938,1
h7939,1
h7940,1
h7941,1
h7942,1
h7943,1
h7944,0
h7945,0
h7946,0
h7947,0
h7948,0
h7949,0
h7950,0
h7951,0
h7952,0
h7953,0
h7954,0
h7955,0
h7956,0
h7957,0
h7958,0
h7959,0
h7960,0
h7961,1
h7962,1
h7963,1
h7964,1
h7965,1
h7966,1
h7967,1
h7968,0
h7969,0
h7970,0
h7971,0
h7972,0
h7973,0
h7974,0
h7975,0
h7976,0
h7977,0
h7978,0
h7979,0
h7980,0
h7981,0
h7982,0
h7983,0
h7984,0
h7985,1
h7986,1
h7987,1
h7988,1
h7989,1
h7990,1
h7991,1
h7992,0
h7993,0
h7994,0
h7995,0
h7996,0
h7997,0
h7998,0
h7999,0
h8000,0
h8001,0
h8002,0
h8003,0
h8004,0
h8005,0
h8006,0
h8007,0
h8008,0
h8009,1
h8010,1
h8011,1
h8012,1
h8013,1
h8014,1
h8015,1
h8016,0
h8017,0
h8018,0
h8019,0
h8020,0
h8021,0
h8022,0
h8023,0
h8024,0
h8025,0
h8026,0
h8027,0
h8028,0
h8029,0
h8030,0
h8031,0
h8032,0
h8033,1
h8034,1
h8035,1
h8036,1
h8037,1
h8038,1
h8039,1
h8040,0
h8041,0
h8042,0
h8043,0
h8044,0
h8045,0
h8046,0
h8047,0
h8048,0
h8049,0
h8050,0
h8051,0
h8052,0
h8053,0
h8054,0
h8055,0
h8056,0
h8057,1
h8058,1
h8059,1
h8060,1
h8061,1
h8062,1
h8063,1
h8064,0
h8065,0
h8066,0
h8067,0
h8068,0
h8069,0
h8070,0
h8071,0
h8072,0
h8073,0
h8074,0
h8075,0
h8076,0
h8077,0
h8078,0
h8079,0
h8080,0
h8081,1
h8082,1
h8083,1
h8084,1
h8085,1
h8086,1
h8087,1
h8088,0
h8089,0
h8090,0
h8091,0
h8092,0
h8093,0
h8094,0
h8095,0
h8096,0
h8097,0
h8098,0
h8099,0
h8100,0
h8101,0
h8102,0
h8103,0
h8104,0
h8105,1
h8106,1
h8107,1
h8108,1
h8109,1
h8110,1
h8111,1
h8112,0
h8113,0
h8114,0
h8115,0
h8116,0
h8117,0
h8118,0
h8119,0
h8120,0
h8121,0
h8122,0
h8123,0
h8124,0
h8125,0
h8126,0
h8127,0
h8128,0
h8129,1
h8130,1
h8131,1
h8132,1
h8133,1
h8134,1
h8135,1
h8136,0
h8137,0
h8138,0
h8139,0
h8140,0
h8141,0
h8142,0
h8143,0
h8144,0
h8145,0
h8146,0
h8147,0
h8148,0
h8149,0
h8150,0
h8151,0
h8152,0
h8153,1
h8154,1
h8155,1
h8156,1
h8157,1
h8158,1
h8159,1
h8160,0
h8161,0
h8162,0
h8163,0
h8164,0
h8165,0
h8166,0
h8167,0
h8168,0
h8169,0
h8170,0
h8171,0
h8172,0
h8173,0
h8174,0
h8175,0
h8176,0
h8177,1
h8178,1
h8179,1
h8180,1
h8181,1
h8182,1
h8183,1
h8184,0
h8185,0
h8186,0
h8187,0
h8188,0
h8189,0
h8190,0
h8191,0
h8192,0
h8193,0
h8194,0
h8195,0
h8196,0
h8197,0
h8198,0
h8199,0
h8200,0
h8201,1
h8202,1
h8203,1
h8204,1
h8205,1
h8206,1
h8207,1
h8208,0
h8209,0
h8210,0
h8211,0
h8212,0
h8213,0
h8214,0
h8215,0
h8216,0
h8217,0
h8218,0
h8219,0
h8220,0
h8221,0
h8222,0
h8223,0
h8224,0
h8225,1
h8226,1
h8227,1
h8228,1
h8229,1
h8230,1
h8231,1
h8232,0
h8233,0
h8234,0
h8235,0
h8236,0
h8237,0
h8238,0
h8239,0
h8240,0
h8241,0
h8242,0
h8243,0
h8244,0
h8245,0
h8246,0
h8247,0
h8248,0
h8249,1
h8250,1
h8251,1
h8252,1
h8253,1
h8254,1
h8255,1
h8256,0
h8257,0
h8258,0
h8259,0
h8260,0
h8261,0
h8262,0
h8263,0
h8264,0
h8265,0
h8266,0
h8267,0
h8268,0
h8269,0
h8270,0
h8271,0
h8272,0
h8273,1
h8274,1
h8275,1
h8276,1
h8277,1
h8278,1
h8279,1
h8280,0
h8281,0
h8282,0
h8283,0
h8284,0
h8285,0
h8286,0
h8287,0
h8288,0
h8289,0
h8290,0
h8291,0
h8292,0
h8293,0
h8294,0
h8295,0
h8296,0
h8297,1
h8298,1
h8299,1
h8300,1
h8301,1
h8302,1
h8303,1
h8304,0
h8305,0
h8306,0
h8307,0
h8308,0
h8309,0
h8310,0
h8311,0
h8312,0
h8313,0
h8314,0
h8315,0
h8316,0
h8317,0
h8318,0
h8319,0
h8320,0
h8321,1
h8322,1
h8323,1
h8324,1
h8325,1
h8326,1
h8327,1
h8328,0
h8329,0
h8330,0
h8331,0
h8332,0
h8333,0
h8334,0
h8335,0
h8336,0
h8337,0
h8338,0
h8339,0
h8340,0
h8341,0
h8342,0
h8343,0
h8344,0
h8345,1
h8346,1
h8347,1
h8348,1
h8349,1
h8350,1
h8351,1
h8352,0
h8353,0
h8354,0
h8355,0
h8356,0
h8357,0
h8358,0
h8359,0
h8360,0
h8361,0
h8362,0
h8363,0
h8364,0
h8365,0
h8366,0
h8367,0
h8368,0
h8369,1
h8370,1
h8371,1
h8372,1
h8373,1
h8374,1
h8375,1
h8376,0
h8377,0
h8378,0
h8379,0
h8380,0
h8381,0
h8382,0
h8383,0
h8384,0
h8385,0
h8386,0
h8387,0
h8388,0
h8389,0
h8390,0
h8391,0
h8392,0
h8393,1
h8394,1
h8395,1
h8396,1
h8397,1
h8398,1
h8399,1
h8400,0
h8401,0
h8402,0
h8403,0
h8404,0
h8405,0
h8406,0
h8407,0
h8408,0
h8409,0
h8410,0
h8411,0
h8412,0
h8413,0
h8414,0
h8415,0
h8416,0
h8417,1
h8418,1
h8419,1
h8420,1
h8421,1
h8422,1
h8423,1
h8424,0
h8425,0
h8426,0
h8427,0
h8428,0
h8429,0
h8430,0
h8431,0
h8432,0
h8433,0
h8434,0
h8435,0
h8436,0
h8437,0
h8438,0
h8439,0
h8440,0
h8441,1
h8442,1
h8443,1
h8444,1
h8445,1
h8446,1
h8447,1
h8448,0
h8449,0
h8450,0
h8451,0
h8452,0
h8453,0
h8454,0
h8455,0
h8456,0
h8457,0
h8458,0
h8459,0
h8460,0
h8461,0
h8462,0
h8463,0
h8464,0
h8465,1
h8466,1
h8467,1
h8468,1
h8469,1
h8470,1
h8471,1
h8472,0
h8473,0
h8474,0
h8475,0
h8476,0
h8477,0
h8478,0
h8479,0
h8480,0
h8481,0
h8482,0
h8483,0
h8484,0
h8485,0
h8486,0
h8487,0
h8488,0
h8489,1
h8490,1
h8491,1
h8492,1
h8493,1
h8494,1
h8495,1
h8496,0
h8497,0
h8498,0
h8499,0
h8500,0
h8501,0
h8502,0
h8503,0
h8504,0
h8505,0
h8506,0
h8507,0
h8508,0
h8509,0
h8510,0
h8511,0
h8512,0
h8513,1
h8514,1
h8515,1
h8516,1
h8517,1
h8518,1
h8519,1
h8520,0
h8521,0
h8522,0
h8523,0
h8524,0
h8525,0
h8526,0
h8527,0
h8528,0
h8529,0
h8530,0
h8531,0
h8532,0
h8533,0
h8534,0
h8535,0
h8536,0
h8537,1
h8538,1
h8539,1
h8540,1
h8541,1
h8542,1
h8543,1
h8544,0
h8545,0
h8546,0
h8547,0
h8548,0
h8549,0
h8550,0
h8551,0
h8552,0
h8553,0
h8554,0
h8555,0
h8556,0
h8557,0
h8558,0
h8559,0
h8560,0
h8561,1
h8562,1
h8563,1
h8564,1
h8565,1
h8566,1
h8567,1
h8568,0
h8569,0
h8570,0
h8571,0
h8572,0
h8573,0
h8574,0
h8575,0
h8576,0
h8577,0
h8578,0
h8579,0
h8580,0
h8581,0
h8582,0
h8583,0
h8584,0
h8585,1
h8586,1
h8587,1
h8588,1
h8589,1
h8590,1
h8591,1
h8592,0
h8593,0
h8594,0
h8595,0
h8596,0
h8597,0
h8598,0
h8599,0
h8600,0
h8601,0
h8602,0
h8603,0
h8604,0
h8605,0
h8606,0
h8607,0
h8608,0
h8609,1
h8610,1
h8611,1
h8612,1
h8613,1
h8614,1
h8615,1
h8616,0
h8617,0
h8618,0
h8619,0
h8620,0
h8621,0
h8622,0
h8623,0
h8624,0
h8625,0
h8626,0
h8627,0
h8628,0
h8629,0
h8630,0
h8631,0
h8632,0
h8633,1
h8634,1
h8635,1
h8636,1
h8637,1
h8638,1
h8639,1
h8640,0
h8641,0
h8642,0
h8643,0
h8644,0
h8645,0
h8646,0
h8647,0
h8648,0
h8649,0
h8650,0
h8651,0
h8652,0
h8653,0
h8654,0
h8655,0
h8656,0
h8657,1
h8658,1
h8659,1
h8660,1
h8661,1
h8662,1
h8663,1
h8664,0
h8665,0
h8666,0
h8667,0
h8668,0
h8669,0
h8670,0
h8671,0
h8672,0
h8673,0
h8674,0
h8675,0
h8676,0
h8677,0
h8678,0
h8679,0
h8680,0
h8681,1
h8682,1
h8683,1
h8684,1
h8685,1
h8686,1
h8687,1
h8688,0
h8689,0
h8690,0
h8691,0
h8692,0
h8693,0
h8694,0
h8695,0
h8696,0
h8697,0
h8698,0
h8699,0
h8700,0
h8701,0
h8702,0
h8703,0
h8704,0
h8705,1
h8706,1
h8707,1
h8708,1
h8709,1
h8710,1
h8711,1
h8712,0
h8713,0
h8714,0
h8715,0
h8716,0
h8717,0
h8718,0
h8719,0
h8720,0
h8721,0
h8722,0
h8723,0
h8724,0
h8725,0
h8726,0
h8727,0
h8728,0
h8729,1
h8730,1
h8731,1
h8732,1
h8733,1
h8734,1
h8735,1
h8736,0
h8737,0
h8738,0
h8739,0
h8740,0
h8741,0
h8742,0
h8743,0
h8744,0
h8745,0
h8746,0
h8747,0
h8748,0
h8749,0
h8750,0
h8751,0
h8752,0
h8753,1
h8754,1
h8755,1
h8756,1
h8757,1
h8758,1
h8759,1
h8760,0
h8761,0
h8762,0
h8763,0
h8764,0
h8765,0
h8766,0
h8767,0
h8768,0
h8769,0
h8770,0
h8771,0
h8772,0
h8773,0
h8774,0
h8775,0
h8776,0
h8777,1
h8778,1
h8779,1
h8780,1
h8781,1
h8782,1
h8783,1
h8784,0
