"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
1.00971386771512,1.05593051398379,1.02596691540523,0.977280846027318,0.979213575162016,1.01649481377253,1.0127349568935,1.01588194352743,0.987742540581007,1.01477906368595,1.01998339096043,1.01099601920889,0.989879950266648,0.950285098681537,1.03467302032457,0.956374914909467,0.970432638647436,0.948687455508074,1.06856972853377,0.95676384780992
0.999915750315878,1.04702965708709,1.0479063641232,0.994386587202811,0.980098057294565,1.00148339635568,0.993488859781791,1.02073099093794,0.987581250555473,1.01180271243536,1.0066981222834,1.03597649860061,1.00901802134889,0.966872535784863,1.031922583678,0.961480931285725,0.963387698594838,0.945687969145487,1.06568900445979,0.980253145836098
1.01804825557401,1.03980778542084,1.04561153275413,1.0090462614114,0.97521505680198,0.986434706935712,1.00704854766189,1.03371685909461,1.00186433338006,1.01529104902879,1.01993979930436,1.02590661148564,1.00678840191561,0.990344360986596,1.01450715644401,0.956858029074974,0.972941356444301,0.959389542283192,1.05292269470877,0.96509952096305
1.03709940103569,1.01472328654379,1.0535040113655,0.997595695453021,0.983830931086526,0.970215259462945,0.993388364136405,1.03893918585988,0.999461032456411,1.0144416705768,1.00738664094283,1.02259170463013,0.998861181312935,0.985231753964139,1.00327709397423,0.940762485085104,0.985787071588773,0.964253729639706,1.04180665194231,0.955425441698404
1.05695429281493,0.993120699328708,1.03344779363034,1.00935131040601,0.971560902723369,0.95871049676337,0.989154010672334,1.05825481712573,0.989591422173454,1.00939970998859,0.996815202815869,1.00241641880565,0.986427831794746,0.997414008837668,0.994850202737245,0.935612291459467,0.9949472488575,0.964702205797865,1.03442107293831,0.965223628069479
1.05466992729032,0.969349332370264,1.02635271893441,1.017020540321,0.980855531032275,0.95490776861653,0.99876189290231,1.07052081396647,1.00093078828604,0.993705327888775,0.995249945488022,0.981402320660548,0.97413524370099,0.993415656514717,0.992153519847589,0.919072137188193,0.996362855663173,0.953458144710027,1.02576792783088,0.954518691149394
1.03486912884155,1.01075646080941,1.03486673160164,1.03768490124574,0.992816371063672,0.958568818411712,0.980842558796889,1.07129817360738,1.00591374184148,0.971627205127958,0.994159869453877,0.971447447311926,0.962464347345146,1.00342880249892,1.00289232836854,0.919000706653668,0.992225100245794,0.945311677548304,1.01197953937559,0.965350060767776
1.01000189595298,0.99336450630074,1.03482502553086,1.02141565738681,1.0091201737371,0.95498031027288,0.991672539033164,1.04451729175755,1.00679551370775,0.970927757121152,0.983602248023436,0.943293946859059,0.979803872030088,1.00353532670001,0.991916310626085,0.921737955875926,1.01045860938017,0.937832613531653,1.0241992717325,0.974163681295838
1.00011804680752,0.9901301992799,1.03658686639605,1.01138524732824,1.03568644443027,0.945032301053281,0.989274035247848,1.04711049246954,1.01789266370547,0.95629590998999,0.986789247588944,0.936950623365361,1.00021657761033,0.986042533940736,0.976989517934403,0.937457514116257,1.01938855079835,0.948365468450537,1.01495634873632,0.988315515739723
0.975154705995867,1.00561939986884,1.04105422309575,0.996116843058933,1.03505881626911,0.932967003121293,1.00004791379536,1.01387463846694,1.00801372293809,0.9500023644212,0.984441677874466,0.939070869723573,1.02574630288718,0.991239855020871,0.968258075769605,0.934525096165349,1.01582264853063,0.958127979256263,1.01154640426038,1.02803573276652
0.937809583449843,0.987261677733338,1.01109266501205,0.986560878914083,1.0439138630699,0.922736192098192,0.986914374696794,0.985530714339258,0.987906992106061,0.958504356143292,1.00899141024605,0.916492118112465,1.04306268260515,0.971382232361009,0.971639684301502,0.932066289540837,0.99021592715101,0.97674589481566,1.00290107801257,1.02329227644344
0.920416262658966,0.974940144644741,0.985514870136436,0.955951403016911,1.04420592887862,0.927294788517818,0.963181260579174,0.977714104052892,0.985454544879421,0.965418130920311,1.00483050234624,0.944588748156948,1.06716311546668,0.968016240804548,0.985937887520725,0.941811050711075,0.986420084422427,0.976200805848548,0.997755204746286,1.0268731323072
0.941652564987518,0.99332845405488,0.974825388900351,0.953734088369228,1.03291375785275,0.928397802122466,0.961927495519007,1.00258104209353,0.974988180128584,0.980280609407825,0.98356047511233,0.949502435773072,1.0623591175818,0.96226914557211,0.991239348596555,0.954346814968966,0.979788022103198,0.964813090912336,0.996419949710394,1.00309664453507
0.939650143882848,1.00795680539509,0.947217970048087,0.936319347340345,1.05151350192655,0.931122182453758,0.964440076836446,0.997921880133852,0.970071373276975,0.998367908017245,0.968104189744468,0.959460177692964,1.06868107148935,0.960240206833252,0.996541041330285,0.958350675339686,0.980911472405653,0.985338757952248,0.998429396363258,0.988099625559262
0.915657963151664,0.995187500200457,0.940080788518713,0.951172091333826,1.03124602441902,0.941298818045391,0.957553941160592,0.985370338181326,0.976967665485523,1.02045071827187,0.995756021284449,1.00704199627163,1.06049081005857,0.94829745909826,1.011845668124,0.962705071790678,1.02469735236264,0.977219736024363,0.998283532037633,0.959009947591443
0.937082088315069,1.01013972755918,0.943112716349181,0.947768893446556,1.02275333713862,0.947941166431367,0.960405622462558,0.979532603985597,0.98056217853716,1.04186149997956,1.01917812783169,1.02286918359641,1.03394288255353,0.944130687528475,1.02034505192458,0.948901558016842,1.04379570950901,0.964381539153793,1.01021818672906,0.963484909303415
0.919576569546465,0.995220998882244,0.980943405356501,0.950367601912436,1.0139912466994,0.956644421442172,0.950518187789846,0.948730518590664,0.969995027334393,1.04861667664727,1.0200350848673,1.02510178310125,1.005245240637,0.942013551847526,1.02076915464342,0.943562730372391,1.05236283983514,0.990670315036563,1.03739288524355,0.964934479076935
0.949014589772379,0.994815962534241,0.997288679535819,0.958493297724877,0.994755749165959,0.962538626981006,0.941365923790684,0.952865239089683,0.983191481133822,1.04115043457483,1.0139105166238,1.04251876427809,1.00931429560969,0.94547897929245,1.00593553032596,0.955013432859607,1.0731084544388,0.993638906996773,1.04266148653858,0.948217445114935
0.915438272906462,0.996618971966051,0.998680532684639,0.953123573349691,0.991038955243339,0.983674494018854,0.964000488775643,0.981123233301963,0.979892725963017,1.03060550447534,0.998518742562346,1.03485629832127,1.00193428856692,0.950526042081605,0.984272573952024,0.958662915905582,1.07460944013404,1.00975107679327,1.06668749389393,0.950525356422443
0.917308771186866,1.00414198968713,0.966182098783198,0.967765378006138,0.992414152601603,0.978322761864252,0.967657867490937,1.01118931349598,0.988080728810269,1.03227925320516,0.996196747689703,1.02107448083837,1.01411774530279,0.959734185957084,0.965874611051789,0.969724327787667,1.05701755334246,1.0036606105887,1.08619871392772,0.933640520624908
0.929363882630557,0.997101705076454,0.97961351914505,0.973949397683455,1.04149909274443,0.985076613612764,0.969830331262969,1.04481741314058,0.99991697952686,1.03146331156239,0.973438114720381,1.01556947055938,1.03928270024687,0.97043198680687,0.964833993064289,0.969084746899893,1.04857835955726,0.982961136635912,1.11122435795228,0.933103592888963
