"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.989789791406891,1.0335442958051,0.938264913872217,1.00135871928817,1.02137412127305,1.08203832116554,1.01915155576695,1.01414188105418,0.982307825217955,0.954919321146922,0.966741209667052,0.963364811402716,1.02362972882398,1.02287136781782,0.976874391681426,1.08188615751192,1.07457551308501,1.01689156558117,0.988415339506972,0.903801375017754
0.983376405160334,1.02682237272098,0.947852524271478,1.00355800445314,1.00645115430021,1.06718751889061,1.01108667890572,1.03430877998786,0.981489865920995,0.953447019594087,0.947737780716336,0.954343178738164,0.987120466387888,1.01951178182544,0.990325348761468,1.06409085332935,1.04482364186295,1.02395956918757,0.969002349947067,0.898673776940089
0.994925272757083,1.0222272803958,0.949285925586735,1.00421870566733,1.01183071792283,1.04034423488805,1.04483620305048,1.04079936887743,0.978524302262217,0.94462142505855,0.939381339925993,0.95489004344041,0.976582833123926,1.03485580229465,1.01432265495426,1.04687406021719,1.05750932610108,1.027195079331,0.958899476445512,0.896664303832417
0.995987319029969,1.00386009632513,0.940265106979684,1.00204204746051,1.01133576637503,1.05579403331643,1.06320462250687,1.04832579738552,0.971873568739355,0.917906193993724,0.937772753509588,0.957632577215594,0.97426530227143,1.03224332554193,1.02897701604635,1.00560213169947,1.05216070623462,1.02457556521384,0.931487548197909,0.907061455158336
0.978103816500047,0.986226795826622,0.938749017422457,1.01180467350939,1.00631732852176,1.05403514704454,1.05023066006745,1.0303683984987,0.978205938201797,0.907589100593959,0.936806310802539,0.95157323663403,0.975669884529988,1.01909487873161,1.0547359734766,0.979667187061207,1.03567788675803,1.0089951719606,0.94392940777904,0.944953687927877
0.960010099356283,0.985498952169403,0.942058668659788,1.01055360112601,1.00554102840207,1.04920512799621,1.05797134115297,1.0402840210733,0.989812114676726,0.892709657292171,0.935801100708241,0.909926603146811,0.944539554157742,1.04369732998786,1.08095524489163,0.987366494042677,1.00565707901638,0.995905694936475,0.948794458667162,0.969149019149093
0.948656358949502,0.975500562506738,0.941688013105824,1.02163349974536,1.01158908258092,1.0390270614417,1.03579292342401,1.03229432536703,0.986996966766507,0.887359957870708,0.930545143546458,0.930966538505969,0.947010149182479,1.02613755051317,1.08982029566134,0.978935288306097,0.975087110957292,0.998848490527585,0.941555813248553,0.962391039844738
0.947535402026323,0.980156527095142,0.93367293752387,1.02360436923742,1.00833608764913,1.02610923238563,1.05633459101033,1.02700807957257,0.995938354416925,0.888677602771442,0.934977562247981,0.938173018538913,0.938686971223028,1.02039330951706,1.08153687206054,0.97300678404264,0.945819346583567,1.00496493677859,0.925997222526126,0.959101119736059
0.952782123958463,0.973638493591667,0.923880652867351,1.01624775658701,1.01556380471845,1.01347397209878,1.05946353462709,1.04121161047279,1.00924319137092,0.888127312095303,0.929383889443941,0.938879619980671,0.936424650121646,1.01651054939639,1.04693244192925,0.966880380457999,0.951995065448333,1.0002842603793,0.934416777073203,0.942808618622361
0.9476036652579,0.990920494094706,0.911524452933972,1.01499005519466,1.01383538384695,1.00056642517421,1.07732500190507,1.04234528268899,1.01889752770492,0.904209976640983,0.933009874076861,0.962332477037474,0.954686030441031,1.00494745932877,1.01708423846215,0.970123110739246,0.949321576452439,0.97640882070825,0.946144076057734,0.948623237682624
0.937624983758749,1.00922086328387,0.908336583220939,1.00696234687967,1.02604324328915,0.999523960392306,1.07077643304473,1.0262171178329,1.01508907772969,0.903907518489265,0.935315208903868,0.985868236418561,0.974603019460993,0.992597675302646,0.996113707408283,0.98365271732368,0.983529318012701,0.973175176066853,0.969843132897135,0.939540904270727
0.92738011378287,1.03909401289751,0.896072443893123,1.01341105480048,1.02478521681109,0.965992856335768,1.06819023082059,1.04160949319236,1.01448749932406,0.898935372025491,0.931949770821775,1.00101128853495,0.996499848728093,0.962355359876469,0.994829756451571,0.993718233544968,1.01791472742982,0.962221099901329,0.978943676887622,0.94300483807189
0.919830158886852,1.04097158113449,0.907006371502567,1.03723780119874,1.01798493089356,0.943296196027278,1.05006662842355,1.05448338728013,1.01886822603011,0.906581399889389,0.951778218855643,1.00599655610003,0.983249425173693,0.939826506210855,0.968672718455664,0.991452710658114,1.0013303638214,0.961118433913791,0.975444392677623,0.940525925445419
0.920359257303798,1.05355864684681,0.88798185287396,1.034044108108,1.03039771730544,0.920311166801337,1.03683793739608,1.08001425805482,1.02429780242648,0.924073665555417,0.973606576324608,1.00728438408087,0.980989795454434,0.950261410101732,0.938312954488022,0.993499704876789,0.976149234276295,0.97287124347516,0.97580249324319,0.923565298623717
