"V1","V2","V3","V4","V5"
1.01910316604182,1.09113539487159,1.01068727799154,0.99534871555985,0.93083291449531
1.03745903101609,1.09655409948534,1.02040705870082,0.990306759672824,0.9457702029421
1.04507552089787,1.10031142466222,1.01051164177469,0.975604263479749,0.955940698521636
1.03639744522834,1.09620564673804,1.01685099374501,0.971516105292919,0.977768774527679
1.03926479353943,1.08803911020969,1.02997062677899,0.987623855688846,0.986332410591415
1.0272774983044,1.06576761219702,1.04409053114104,0.994040338343599,0.992561274666923
1.0148085370277,1.04602848153339,1.03631219668608,1.00110774628608,0.991004609978522
1.00465921210538,1.0369462088303,1.02191633368527,1.00738833527789,0.992454629246039
0.998051522060595,1.03937539951846,1.01626885010922,1.00515046842232,0.990742015516412
0.985396732399884,1.06057696233407,1.03700781478759,0.992421064222241,0.98629801568175
0.972392496463803,1.06019208448949,1.00690811962983,0.990838314530359,0.986620248861432
0.958256635146136,1.0513215422381,0.993569377400405,0.983271266033067,0.962874619357636
0.969325214338617,1.03073198053529,0.965366349863939,0.987446929374949,0.97714818439583
0.963484654154459,1.02389880245766,0.942813661357894,0.995885647547812,0.980933774571012
0.988425801559217,1.04459565433391,0.925500926968167,0.999041617471245,0.967181500306133
1.01343599653047,1.02880056209681,0.92686126024277,1.00402341957623,0.966841516990064
1.02128644277005,1.02483744071902,0.934500074816413,1.00367510840088,0.96800061017737
1.01516761707865,1.00946561275956,0.948079983770308,1.01664935434116,0.966789310166713
1.01968493245184,1.00753080792991,0.95472280656845,1.03691874582165,0.976254339901933
0.996455803341771,1.02451692585485,0.959986860449168,1.04868629702445,0.980917572981116
0.9829551857472,1.01431749811148,0.943392592104845,1.04075464969257,0.973140422350338
0.977907143911843,1.04213683117223,0.948537140595334,1.02795652091542,0.971247850487923
0.976655420717727,1.01511267588708,0.951940345505354,1.02202726995129,0.978088083940108
0.976933860135833,1.02186551699005,0.965511768090026,1.02086221015961,0.987035758559047
0.978560582806298,1.03549999068245,0.97558049747729,1.03837455875305,0.986561671920868
0.986078483909648,1.04582136982536,0.970404707265232,1.05603523258268,0.98143683653354
0.986937186804968,1.05128025653069,0.969393054573179,1.04784746482499,0.951157497159142
0.988246447745517,1.04313233115609,0.980168862020929,1.04400944012378,0.917645701013868
1.01200630669182,1.04912356369438,0.997766599786861,1.01649202331254,0.926276307989256
0.999690787779958,1.0545060341386,1.000647984656,1.01205143217974,0.9367473658959
1.01316798640549,1.03022722899908,1.00811609959666,1.00790126694782,0.933234764889958
1.01892170175466,1.01803556323521,1.01420196116637,1.01604171154443,0.918780395715961
1.01443853424057,1.03309300626334,1.00945604540085,0.996720795421139,0.902256787679287
0.985720059674506,1.04231775185623,1.002855706078,0.979368922160125,0.892760179636787
0.977885433717179,1.02695369654452,1.0062110270007,0.966229461216993,0.897548444770171
0.960781844280109,1.01149786091619,1.0110142836269,0.943797579027237,0.905310874604947
0.967088613928832,1.01605132438279,1.01626035738196,0.947536756775381,0.924391834443068
0.963498381092294,0.99547921690722,1.01902016238698,0.957451752364232,0.949080620986721
0.963510605714451,0.987644046597935,1.02495814790758,0.970684540491737,0.935159700093937
0.960962127705517,0.986104229017566,1.03609928229981,0.983058787663069,0.957436179860433
0.956278521062543,0.996571992231695,1.05111139155735,0.995657442826307,0.97294617218715
0.963150586236471,1.00732786347752,1.04470268193142,0.999482159222035,0.970637907487359
0.954765553012166,1.02479025788023,1.04853592454356,1.02204756355159,0.965504272267265
0.963276975683674,1.02045069861718,1.04747969738915,1.04058081797758,0.964181370896649
0.949297522828457,1.03053182284004,1.03286647252364,1.06748192396023,0.916622005882456
0.93301659212806,1.00657182794842,1.01758498861482,1.06609384805367,0.893274079389438
0.936290869961956,0.991941543769017,0.999709771477074,1.07570709234419,0.891103302811773
0.924685573845353,0.98106160383583,0.997534961480838,1.08596547141894,0.889955829574288
0.917453030156546,0.978256032721406,0.997981182216592,1.09658622406314,0.904038612059359
0.911762666310524,0.988886529531461,1.00238365856895,1.09401013893002,0.915102830434823
0.931017739224976,1.00216302463813,1.01076667584582,1.07826213899274,0.899839655947244
0.950455014380046,1.01225663742437,1.01640107454458,1.04341190862193,0.918762233170572
0.96383012672757,1.00451772301645,1.0233388903871,1.02807508077697,0.927252991282385
0.968130624521836,1.00192189396403,1.04178441857248,1.01444630992144,0.959861497489386
0.981853808257345,1.02024237484423,1.04340936883119,1.0172221440573,0.958416520842446
0.984972495279101,1.00359954501226,1.0329964036758,1.0302649978345,0.975828336898412
0.993915033290465,1.00419491499335,1.03802130172457,1.01499025762313,0.971401799623228
0.982433162163788,1.02417595057647,1.02962071147636,1.01807910661152,0.982200490670588
0.974687186411499,1.01829608281871,1.03368489615696,1.01397762217782,0.964052976603004
0.971281945169987,1.03044347027242,1.00028576321896,1.0074890593701,0.948475784514561
0.97696997386054,1.04289769573339,0.978783760926542,1.00226633496333,0.953580249705585
0.975342614922443,1.01859739557719,0.965213335897865,0.997128498205545,0.987482326900241
0.982223795743854,1.02083383074842,0.948628295480934,0.995445554379999,1.03010241971955
0.984957088831352,1.02800777328311,0.94780991645848,1.01010690402726,1.06191852701528
0.979074543755133,1.04404128569768,0.942871289435503,1.01850395259064,1.05240958859194
1.00496053294798,1.06088502226501,0.943138268856182,1.04557656368122,1.04817004977366
0.992721277628827,1.07157010547104,0.957304640540359,1.05860840263946,1.04663139497937
0.994089295726276,1.05761154756181,0.954356681347371,1.0688086795019,1.01771455488393
0.966773076748744,1.05950555247328,0.938756139293023,1.06869544867757,0.970191138637577
0.957833725407258,1.05168310570868,0.941800065706983,1.06070773887205,0.958507793470514
0.955977959258769,1.08708226697998,0.937203168581317,1.06111961730735,0.955361029799919
0.958966452024447,1.1108461413524,0.94775029819083,1.0361723235882,0.945089956886312
0.979197298688185,1.12522886773322,0.952227485471452,1.02811701722175,0.949622315696227
0.996220608946586,1.11706270422622,0.933221136735742,1.02983783593864,0.948565594744005
1.00801005736583,1.08699698401772,0.954072410134937,1.04052038276469,0.941308885270481
1.02349476769669,1.0446600355662,0.971905738280675,1.03980280938044,0.948709132052186
1.03349422089656,0.993993063742485,1.00535654348442,1.03425358803002,0.956912620199178
1.05766433499128,0.988970231508155,1.01058945298421,1.01244467640395,0.972069415325173
1.07350613848203,1.01150814405976,1.01656063554906,1.00491838272339,0.966236002820721
1.0907895617609,1.0073541505504,0.999615818289971,0.997180807140955,0.977034836761153
1.09053819575468,0.996891331759258,0.997186855653755,1.01553029518907,0.971660020915931
1.08290904356682,0.985355638686051,0.994636467698623,1.00593277561873,0.970292614120557
1.06838237227369,0.973573992832103,0.986776997909925,1.00380287735449,0.985996733921236
1.05143546278405,0.96781817259629,0.977797299440125,0.992295975148608,0.975916456996359
1.04489927640796,0.953822000521545,0.987646706985389,0.98900713474235,0.975757994250908
1.02952455426104,0.964825149537852,0.971568434139187,1.00747345743455,0.986080973824086
0.989966433876363,0.985416678020726,0.97702024885191,1.00787050528792,1.00286708778306
0.993572074856003,0.983731920796737,0.996597517532852,1.01357194505308,1.00373902052693
0.981974311551363,0.996082003777884,1.03221411711731,1.02288162115842,1.0072771446781
0.999351632107497,1.01279569310207,1.03684245011286,1.017577739505,1.00396616877944
1.00766998511673,1.02128937169238,1.03764147588889,0.989380479930558,0.987478476369506
1.0165618949405,1.0257695732922,1.05417534732729,0.985401741699242,0.959717172156895
1.00849869839143,1.01991719703934,1.0490959734468,0.974862114857632,0.930463172292476
0.994675618747484,1.00939969371278,1.05344537817461,0.977955163360902,0.920094267210216
0.981794056884742,1.00799948481273,1.03141526167121,0.996589646399038,0.906829575647881
0.992769267495139,1.00876998759935,1.01908865204169,0.994550933289838,0.898801317743129
0.992214132254055,1.02007846934823,1.00076589622144,0.993634501042506,0.903825123033417
0.987247279414909,1.01784727703926,0.978124748721499,1.00019340847783,0.929030388571038
0.988658117873847,1.02291137202544,0.977968413482164,1.01902308462442,0.923466530234032
1.00869730444495,1.01270295904974,0.975528346454444,1.01249924896928,0.938387324225199
1.01680866653584,0.996359209459094,0.978137774464912,1.00901445323584,0.957141765876902
1.00769339169076,0.971613852652836,0.977432393854235,1.00853243780578,0.955017604023048
1.02544909143931,0.994575469671915,0.977070817837379,1.00881601423972,0.974331715359395
1.02347862294786,1.00680524216956,0.973464588812706,1.01603782136276,0.99553748780176
1.0079255971215,1.00180278150746,0.965972312652174,1.01073973462661,0.994803181988814
0.982907706180783,1.01243764405403,0.94679078473883,0.997027856484936,1.00164065728377
0.958061248121755,1.00550635781832,0.957988951834802,0.977977534560192,0.977155319334549
0.937455884823435,0.993482005584687,0.957795577260495,0.959073775953803,0.974724116198142
0.929126315787137,0.964447468768841,0.939294436490522,0.941227492133236,0.976962600897442
0.938680358782145,0.958818820725196,0.944236874719584,0.945058120417295,0.986643806384944
0.935276773117372,0.949168136446982,0.952487614694607,0.940712049851358,0.992738040787912
0.955796265076971,0.953296699538778,0.968369607910389,0.947850723659219,0.989536476145497
0.972067526382768,0.970004748424911,0.975080073161839,0.955689244652072,0.965113785181803
0.981360321774767,0.993539711239505,0.982075310278001,0.948940773537472,0.94087874648532
0.978395398386578,1.00765528970726,1.0055419289678,0.948383215653183,0.956746949879169
0.992277713453837,1.02575512474836,0.981572065739801,0.949485933860589,0.936833330079096
0.98967032187082,1.02962813440438,0.978311756988084,0.954520117136055,0.945243375958697
0.973171093409484,1.02654908395483,0.957682898255447,0.967836443644527,0.933762374832839
0.968810049306415,1.02041916393352,0.969527993657614,0.970135934804268,0.924724385452275
0.967576865781214,1.01414408753472,0.952898818752274,0.953549294557084,0.957315424754756
0.974094388234377,1.01820990083369,0.946816624012635,0.949403215615662,0.97232199564401
