"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
0.95399119633987,1.04256578829937,0.989320953739091,1.01635613860639,1.01744795540409,0.976043054483299,1.06651427647044,0.982812424601223,1.03904796313592,0.987935814412762,1.03100031510313,0.995425135325548,1.04842142449975,0.958643957385023,0.983523951413375,1.05446743489306,0.966635048645335,1.00737939412066,0.994366532225762,1.02509976000191,0.950934075570003,1.04157159974612,0.989828389523546,0.987789477732429,1.01964889499439
0.98208922884228,1.0779342294793,0.99567025697259,1.00837682460466,1.01268889105591,0.979258041039194,1.06173815880318,1.00445306765353,1.03320848284338,0.994497531190409,1.0199815963306,0.991307150012034,1.06381841899237,0.968189934719689,0.986656951118052,1.07914944490126,0.974686638231881,1.00871061664898,1.00699858217323,1.02436312284384,0.97431001514522,1.04517528413473,0.961751657565959,1.00400881065137,1.01558324901979
0.972809006247475,1.07244756029236,0.98761886258232,1.00390607853829,0.988417668009111,0.974494511387387,1.04913770220855,1.02844506218363,1.01335496259814,0.99078729937352,1.02859954100858,0.974886622556312,1.07502470239229,0.964314561242492,0.956409599092398,1.07198891742577,0.982996773508184,1.00482604773418,1.00970594833169,1.02496270758158,0.976942747106999,1.04155498595608,0.966354896600362,1.00228173040009,0.992927764216978
0.982439531227188,1.09247000823632,0.997301551679045,1.02006536990781,0.98631094315983,0.983090284719338,1.04693686000938,1.03649255774866,1.04352034753694,1.00551204657056,1.02182240579954,1.00025421561443,1.08423275426125,0.982743005713299,0.944708914557728,1.05746933360524,0.975974554533619,1.00886330621935,1.01157829445566,1.0338355485147,0.974695020415805,1.05666915631552,0.980338938852529,0.991250005569291,0.951797311276668
0.988709832659019,1.06608764033381,1.03265685566297,1.00144521511905,1.00158952378265,0.991429390135668,1.03682513086739,1.05409796210686,1.04957764226967,1.03296477345911,1.01840772912247,1.02048864519136,1.0662345026085,1.0029534327958,0.945634271718824,1.05649028544734,0.977607064415975,0.993041553455881,0.99919289794688,1.02906044909548,0.966708094355768,1.06354157685004,0.989733335894706,0.973374677150087,0.919623026617718
0.99423373047766,1.04819246431904,1.06113088578351,0.993752196855167,1.01736139177553,1.0075653042946,1.03053457462471,1.06731262075359,1.06194710741022,1.05089534037822,1.01941017348837,1.03666310635309,1.06330478173794,1.00596581712126,0.946911992614216,1.02952409094892,0.984933148090284,0.9704659252996,1.00859848769904,1.03872026317856,0.962851023670697,1.06260167505556,0.987309919502383,0.975681094714946,0.905002771518898
0.990286507117261,1.01972484060811,1.04727920358449,1.01477956926915,1.02432793905802,1.01756319846829,1.02685623105328,1.07294784211178,1.0590322266415,1.06727079361514,1.02390817588514,1.02754760032732,1.07717181374303,1.00660849799437,0.94358176674337,1.0052601361847,0.979349793724859,0.98543130941011,1.0275894357535,1.025971914664,0.962377591261754,1.05103591086939,0.993370108532712,0.956976948955915,0.905209513545208
0.985894019625378,1.02451344459389,1.03002338016858,1.02736015245763,1.02347700661225,1.03501108055937,1.01789028252328,1.0675067219317,1.05586903590533,1.08406642774984,1.01994666004619,1.01890968080376,1.09279694445846,0.992680042044244,0.956795452915408,0.987468049856107,0.95901305078887,0.981297701913554,1.02236479479221,1.02230669526246,0.962417343753391,1.04900975615712,0.995044276338429,0.942613024066318,0.941120849477582
0.983191763402195,1.00446388183983,1.0059702666225,1.00397078783722,1.02799192179329,1.03828238716056,1.02052339097307,1.05009402687017,1.03924836172028,1.0702801758678,1.03881907032065,1.03302082027488,1.08242711266285,0.995171279886017,0.966891324473794,0.984968011458755,0.945537387915835,0.996466821247349,1.00057455209471,1.02755947833414,0.960421086836497,1.0593956662391,1.00249181814832,0.941606695092004,0.959206562600791
0.977655681729891,0.98955569872089,1.01693447850009,0.98496408839372,1.0315559125396,1.03007637664001,1.00726239013134,1.04881016173185,1.01237562040941,1.06603208263001,1.03399264296447,1.02177751615277,1.08879005925123,0.974946038413427,0.968871822145913,0.987354769039655,0.93554491840419,1.01870445675788,1.00584722630439,1.04092146576494,0.948976520217025,1.05505717406079,1.0030527793204,0.934090657199026,0.972309641896415
0.977980232824205,0.980338601788615,1.00036651281093,0.99147080866739,1.01591172275902,1.02004557870279,1.01160347983727,1.04527681489643,0.992275815317391,1.06359938370731,1.03755254507824,1.03646798465618,1.08168742009938,0.95744160833231,0.97359350901313,1.0038768515282,0.950515364087311,1.02374862614364,0.997829883946457,1.0311533594748,0.952363940242456,1.0658892662551,0.991081754737464,0.940563001077428,0.959207541082066
0.980933817436886,0.982123926452615,0.994461962884059,0.988282971731069,1.00407486751436,1.00964728742352,1.0091345599436,1.01457853331303,0.982447320126324,1.0456779601546,1.01737849793527,1.0292506973899,1.0735596971518,0.955693575644771,0.953933987017271,0.996518107870553,0.942353257884305,1.03851254871108,0.986704781302122,1.01333719323726,0.953434998417508,1.06133242848411,0.990231402982243,0.953239604661934,0.938073363175457
