"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
0.956252449315456,1.00416201617167,0.978121910402599,0.94864938735081,1.01646812231939,1.02097437575931,1.01729905026137,1.03089051238168,1.01072103959596,0.996047976102991,0.99633607102865,1.00089038697987,0.999678489017693,1.04683231232155,1.03546621285129,0.981578148913863,0.997102676537819,1.02079085885433,1.04973479909089,1.05235353357424,0.990470171670546,0.987260607024521,0.948151306612188,0.985187916929827,0.996703025580826
0.961744958105834,0.978454523605096,0.95471997130861,0.942931712111072,1.01094443619656,1.04944007623074,1.01125447811168,1.02635202336422,1.00085525845124,0.979747861781784,0.995239470483115,0.991233365761495,1.0115531677176,1.0526857151189,1.02119273989872,0.961527405014639,0.985498705652087,1.01176340689296,1.06626624128915,1.03157494942203,0.997376823292175,0.984255874216584,0.940648884933953,0.960179453327974,0.998473975556709
0.975480749543259,0.981129591342855,0.953692535634553,0.953109647097796,1.02071311307954,1.06892686060065,0.998847165508299,1.03270032030206,1.01198289249526,0.957315226294752,0.989968807034518,0.976560042729109,1.02283697174419,1.05142059280855,1.01033349813658,0.970893690569148,0.97467566646361,0.996314946102594,1.07345746890354,1.03098637632604,0.982588155915815,0.985381973218037,0.940095786125569,0.989188931510076,1.00088268886889
0.990575925946264,0.979805675316316,0.958296169090142,0.932127861720089,1.01733817514835,1.05377109012793,0.994206991978793,1.03700451792651,1.01737262584621,0.966503966507524,0.993744658018101,0.962337313888233,1.03636394884214,1.05885761419838,1.02961810244976,0.982232524744004,0.96909709955519,1.01932484455785,1.06494908148506,1.04930412769924,0.967792323146708,0.983614491769995,0.939738147722459,0.988235480225365,0.996501379268071
0.99777177856096,0.976403330030231,0.98118818365094,0.953155988747533,1.0225341524367,1.05794703130265,0.993598664924102,1.02052854389655,1.0296469477014,0.976354805870259,0.993728956414569,0.965909373020887,1.02404590854825,1.05855006423822,1.01699070723874,0.972036930561969,0.953082820522228,1.02170209372968,1.05294763676354,1.04688368368954,0.969220063017042,0.993268890924827,0.935259253382016,0.994587493637331,0.966568562342313
1.00388232054959,0.979517303775513,0.981635777711873,0.970977934789816,1.01190376633575,1.04741243652801,0.981000196856483,1.02451058426533,1.01740159107565,0.983922868495657,0.982748293221452,0.99653443872466,1.01343327558322,1.06023642833956,0.99428622665033,0.983494033401914,0.953199929013333,1.00500029949837,1.05391736460576,1.06216811841529,0.987084337520445,0.992826433018092,0.928935571884826,0.986704141473601,0.966303611960153
1.00978054520828,0.979869311217972,1.02002816335853,0.97956205857289,1.01959928592447,1.02163547445472,0.976830257137313,1.0404499749924,1.02067112639511,0.998987722670714,0.975674612722393,1.00637260254042,0.983442979417968,1.04850754459119,1.00356786432131,0.981168263884603,0.953327283081972,1.02547532581852,1.03222167906054,1.05244168244535,0.992522561850516,0.996977074322738,0.921716706960968,0.976516919782207,0.974010790362002
1.00210663949004,0.990286638443049,1.03935551162635,1.000956446709,1.02487631863026,1.01105570168706,0.976070089718781,1.0246995196317,1.03657185682374,1.00032019690641,0.9713991717128,1.01295255492563,0.974680287174591,1.04036109726666,1.02536162118058,0.986597650417247,0.925846559765452,1.05133905145841,1.04492793722381,1.06165083294007,0.991364948367046,1.00119487384261,0.921426945253927,0.973282797403899,0.964529485614636
0.998411470881654,1.00684755127836,1.03720947930298,1.01838695881353,1.03152402603781,1.00415893245495,0.980398394696421,1.00251002067049,1.03802403379472,1.00896767344532,0.944001818998439,1.0245031739628,0.964771659419989,1.02481735289996,1.04150829533234,1.00657111626129,0.928557878171288,1.05983838584853,1.05665914423354,1.07109233599245,1.00320360372658,0.995006996014546,0.937190064063231,0.985734834446864,0.951320370688129
1.00123302219271,1.01164879896023,1.06815062715747,1.03055510433275,1.03342216306219,1.01097774966883,1.00685352908245,0.99882845065091,1.03956314117908,1.01295112657014,0.94169668234874,1.02949711536207,0.962922199353278,1.00872433189179,1.04690303878446,1.02839878280113,0.94568144480354,1.04158312102847,1.03615344657697,1.06438918147887,1.0120527618599,0.99497730950975,0.951431879529958,0.986875743068846,0.954104151002722
0.997647556991151,1.03421457551898,1.06326540359736,1.03547334512062,1.02773646746143,1.00103837315303,0.992496158426869,0.990077454664882,1.02568059238682,1.02613586364468,0.946257632919159,1.03148584387612,0.940435571739819,1.0116208718115,1.06212373087153,1.03950435833389,0.956050299632314,1.00968633045325,1.02502284528739,1.04829165703704,1.00818201419226,0.971906376338535,0.952010835355275,0.990653446309458,0.968300298735152
0.990179225007537,1.04775127347631,1.03741211089268,1.03121466912096,1.02142456985045,0.99552639383216,0.996578608165455,0.999608966445842,1.01308013400143,1.04014488392123,0.954370813735024,1.03421508265885,0.928682089701285,1.01828161471961,1.04852892648306,1.04462578098239,0.966117122590173,0.991574913655922,1.0300639894224,1.05659001616354,1.00012631048504,0.976268008843205,0.960129749957314,0.976767969068212,0.988344726461056
0.997750834553863,1.04410840660805,1.03411712184096,1.02609709995084,1.02670669481471,0.988322472581911,1.01217359611817,1.00400289894289,1.00460839220091,1.05808885015632,0.941161956757596,1.02546657429399,0.924645684193557,1.01124632410445,1.04385164708179,1.03064987722458,0.980284142427596,0.979606581762943,1.06138316715395,1.05588886479188,1.0003358282508,0.969174486475201,0.962073986135752,0.970805598726452,0.988579961964752
1.0030052364111,1.0431155840295,1.02281918504762,1.00919876211701,1.02578655178954,1.005456923804,1.01365197519665,0.996588387877892,1.00833270382137,1.04684795720933,0.93666419679885,1.01761375128867,0.92442618127029,1.01827562574576,1.02224920061859,1.02985729501608,0.998865587120508,0.966688580556937,1.06210114036514,1.07063407855141,1.00771623515252,0.963725805329223,0.975728915827067,0.962266458876685,0.974819264340946
1.00498207077884,1.01499889604409,1.01323112425594,0.998920431689285,1.03120767576686,1.02641910954871,1.03331699865306,1.00233451948793,0.986562888602909,1.05283796487146,0.92983418011867,1.01245459609546,0.936264565219134,1.03009722154152,1.0129606837644,1.02763388802968,0.998051313681143,0.95788441758593,1.05377439880724,1.07190020127203,1.01210233952195,0.954073448595116,0.967064507928016,0.963289733220028,0.965181322137357
