"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.925501668902859,1.06338374185697,0.97026478690111,1.07984806849965,0.98574904769534,1.01779052286645,0.951181709358299,0.981889111277669,1.07316987969637,0.975700025888397
0.929154168287242,1.06190268293758,0.984500622375096,1.09127524783628,0.97090457197396,1.02233923242553,0.961120952228051,0.995834526082749,1.07566843416249,0.9919687674244
0.957315140672677,1.04784080421576,0.989645982798145,1.08954287213424,0.963578655699499,1.02188262571563,0.958419451681363,0.992215741418637,1.0679680730411,1.0117555168974
0.977627113027184,1.01116687307255,0.980112343969621,1.08128679868603,0.96202660167101,1.0348357757892,0.975404676760705,1.00134826804858,1.05384611568961,1.02037712946844
1.01073407969912,1.00053385491351,0.971609644409259,1.0534727269355,0.948926698869091,1.03969289318091,0.972002222429354,1.01015391889937,1.04804711658974,1.01265296105465
1.02276415498062,0.998698700389706,0.97210094747244,1.04754134101181,0.944157095547196,1.04593084556244,0.991863519681106,1.007622681304,1.046075080751,1.00939849081416
1.02211056907168,0.984562159360057,0.986361358516451,1.02928866513876,0.957738969307576,1.03900230916299,0.995629248684987,1.02032604598636,1.04457320124214,0.985884063233097
1.02941621142522,0.977181879753392,0.981457316547515,1.02613869562837,0.975397755491475,1.02368433835777,0.990049093652254,1.02778423946064,1.05563293491428,0.976911220950421
1.04023225720254,0.951198015184906,0.982876352559768,1.00410228908298,0.984267635181798,1.02078583641828,0.989835860669609,1.02759874688216,1.05356126741035,0.964184000329137
1.06045610039976,0.955559103855591,0.973721217520349,0.975043454573724,0.998007242433446,1.02417155922182,1.01097546598975,1.03331723958052,1.06861707700343,0.961993643520096
1.04481167279206,0.967175816336718,0.990750477289178,0.931418826872327,1.00571239203715,1.0334537548277,1.0202017934481,1.02078640496848,1.06430858389868,0.971569392341685
1.02418207982598,0.974899562357017,0.982745554791999,0.930467481759726,0.99917870989903,1.03666518904162,1.02564192898369,0.987369147661815,1.07706499570768,0.968072801430933
0.99855438898375,0.970842626396905,0.978449446607301,0.916989796937542,1.01531137659879,1.03909213278045,1.01217580306442,0.986304338972801,1.09167801253065,0.965503225908096
0.979624136482583,0.978390299713306,0.979260900840425,0.941208911809423,0.989037317658369,1.05523998212751,0.989884092662705,0.981702002279247,1.07022339027349,0.960106341591462
0.970313544225028,0.983264897532543,0.988407735055179,0.997064760919753,0.974826670675181,1.04784688331518,0.997284807142492,0.975073734442668,1.0671962138604,0.962025490310322
0.992556019158368,0.99488078902741,0.99777605617055,1.01250060165111,0.95616476072562,1.0556083409952,1.0084735300054,0.973478856732886,1.06277723651536,0.978003294891605
0.995187671642843,0.969456451492298,1.00305030470707,1.02687469436311,0.966432319118278,1.05522915407039,1.02161037184226,0.971751422309409,1.05330649357978,0.976927013788906
0.980050191629872,0.961668438668308,0.999582492001124,1.03029700817713,0.976945532329581,1.05372543405268,1.03060261702716,1.00021980468454,1.04969590139965,0.98245580393932
0.981491663408692,0.935413158467773,0.989574685914452,1.04512346497205,0.966020079031947,1.05222074553367,1.02812151596344,1.00188890148979,1.05048894383676,0.995444270438067
0.99714387428018,0.936615509309741,0.980541315209453,1.0642884390991,0.942920928640736,1.03207822287372,1.02287392850991,0.999385745956378,1.04919381445696,1.01458925956706
1.01234324157655,0.952453947558088,0.978944917434442,1.06478695066869,0.933763926935845,1.02394861138551,1.03017807345,0.990736276389533,1.0484534495155,1.01522047413117
1.02182952526757,0.98531817057851,0.990982712978305,1.03006968344541,0.9406396170144,1.03750263044072,1.02979648228339,0.97650398278625,1.04512171391375,1.01556387666773
1.01528240461681,1.00675512163545,0.998634329510339,1.01203596500552,0.931331406167083,1.05228307899985,1.03141606584362,0.967271537837113,1.02248701972975,1.02727095736717
0.989818634635164,1.03850501546577,0.995191634268047,0.997411389040321,0.936543166193928,1.05094074994676,1.0266254372509,0.977268178373354,1.03270455996491,1.02624942527056
0.956941138049023,1.03544895015557,0.98513188889775,0.971698637288963,0.937850510998452,1.04583643592924,1.0322144992605,0.981487370661706,1.02671245550025,1.02521832523371
0.934790136452451,1.04979863565409,0.989439005264671,0.978866161484059,0.941132478384953,1.03093023249387,1.01553013644724,0.997259743606229,1.00802326850398,1.02341368978642
