"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.908091184910838,1.06333011016616,0.970431955477309,0.945100789759395,0.938271543548141,0.926830777440703,1.01679596447368,1.0621891528749,0.979185108370742,0.974877183370171
0.912859309057666,1.01847194006966,0.998319756652028,0.933946216700471,0.929683152423662,0.924392967712204,1.01639974477625,1.07312916317183,0.976221335935141,0.982339156684609
0.949616656254685,1.01136136279211,1.02139898473296,0.916875123093855,0.948605667707133,0.928228163636531,1.00611145425102,1.06248886361761,0.9831883435505,0.999737679698396
0.989136547933306,1.02267087859588,1.0310170552778,0.912263367200796,0.948433110124808,0.930647550341738,0.989682253597061,1.05314556033438,0.976488590894787,0.998512420954734
1.02556631426557,1.03340064225888,1.03846971618797,0.933901891537525,0.941276084994296,0.93837931092594,0.982548444505684,1.04342785924758,0.979448328274962,1.00572725112551
1.04064453684709,1.02275630065162,1.0279828447611,0.955466050155724,0.929481223102545,0.943444109953,0.968137328177646,1.01747823793203,0.966289019531688,1.01379736820325
1.02981540735687,1.05726103682001,1.03099283520525,0.961474427377042,0.93499265881781,0.959036445981551,0.962259916366133,0.998576850836738,0.946189489292836,1.02294545333434
1.02151121809972,1.07396652862826,1.02741828560415,0.962800759367556,0.937094966147356,0.96414263221079,0.951013261842515,0.990872479471467,0.943257548616754,1.0194480126806
0.988852209934818,1.06380577070939,1.02448967953579,0.96736515705245,0.942232834161638,0.955500703695398,0.957870911096816,0.991718203684067,0.940463076916371,1.01651479342896
0.964297995000734,1.05506381005067,1.01206759508185,0.983062263443235,0.941593814897995,0.95740885757843,0.953174630732187,1.00631986604281,0.960290656870489,0.982027828861913
0.975944837258465,1.05010015114699,0.990079080838401,0.991438449692783,0.942690069436813,0.966862644149098,0.968265716190316,1.0112002433729,0.96416053901144,0.983219854936912
0.977473451230536,1.06161378576105,0.987346917626625,1.00245978729466,0.938141735572748,0.985883718801463,0.966095351450889,1.02468815923849,0.979085089090187,0.985505229388837
1.00673737299212,1.02345368095146,0.974479851543785,1.01525564263284,0.948719805619481,0.983332626881018,0.96666273771435,1.05530109921948,0.981349138798995,0.990119744175741
1.02373619807137,0.983752460856146,0.94484117598341,1.01548362660443,0.936182639303199,0.981652265756243,0.97671514970927,1.07806317945395,0.980145537430108,0.997141827909036
1.02516979753023,0.965949653400602,0.958964512771821,0.995831680670217,0.925986494865025,0.976603892179687,0.989861871829951,1.09229837555523,0.986390577189397,0.98107452725705
1.04195117876428,0.981102291665908,0.948189821137868,0.981119257250196,0.935238634025396,0.968882882105072,0.990844895262169,1.0879968911337,0.980483589317364,0.99449635621922
1.0368134041682,0.994439119434325,0.943471074910963,0.966813336755989,0.939776606067403,0.954704726843367,0.989536828922937,1.08299825791543,0.986903911763784,0.996933529613192
1.02032510149306,1.00523110492075,0.977225877249401,0.959293857531118,0.947857763762047,0.965859165715698,1.00776937549904,1.05984919317172,0.997477668389464,0.995563117745083
1.01775830956598,1.03137980663267,0.975757396366274,0.978661346031542,0.942892863539037,0.964955963193596,1.01361749994016,1.036287822798,1.00103853059686,1.00637095201322
1.015614815064,1.04583119772792,0.995653420923255,0.97869331558772,0.931778874749084,0.959056190192131,1.0255071733952,1.00673482326083,1.02008468277569,1.00531087499924
1.00211562800134,1.01831992949468,1.015261634887,0.980197886217665,0.933685464841194,0.952278106347602,1.03404217540791,0.975092192308557,1.00921288385764,1.02358163018184
0.999465644452607,1.00603115644431,1.03287028268146,0.974228930902607,0.92268623440675,0.966185262748306,1.03303273709127,0.988056611888282,0.998605729850561,1.0077416269921
1.00552927548915,0.997449677671571,1.04189825007175,0.958718220335934,0.928215436252859,0.983538202702057,1.0280590899613,0.982844959148542,0.993086261488486,1.01452000257175
