"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
1.05559395165498,1.0014770549629,1.00463698273356,0.958306751558243,1.0090130825126,0.972654270897418,0.96781974841631,1.00773205646531,1.00920040921596,0.919430870936756,0.96299150047907,0.918375276979549,1.02470820017719,1.03648626592913,0.986572306051503,1.01480262621325,0.944346185535099,0.982980950582628,1.05000353336462,0.985735869881869
1.02911513305885,1.01051001053737,0.997931506005084,0.97148754087478,1.0124067213263,0.965101550048933,0.963867128281001,1.01961843496636,1.00645444504701,0.959696445270139,0.947567184949007,0.914202632684993,1.0264154833087,1.01432451512121,0.989549486898642,1.00005891992885,0.944386163504241,0.976800743540488,1.04404357814786,0.978570163375685
0.999243785923521,1.01369223840403,0.987826092080814,0.969308977855382,0.999534198301789,0.956857703055024,0.96102573099058,1.03297254537948,1.00386636336213,0.972311919661161,0.960058178398555,0.91543018990421,1.0048497641623,1.00825032807772,1.02115976081772,0.975528307790873,0.964366423640468,0.999667782452238,1.04317127063159,0.97400434048955
1.0041092800996,1.01559280274871,0.983642802534936,0.96724388159387,0.994608003415953,0.961049425423614,0.951411013689387,1.03476448805042,0.997902975392335,0.983779833078096,0.974300533881314,0.918471374026705,0.994292069678348,1.00478783669638,1.03775757001591,0.966923181083929,0.971427529181059,1.01467964557014,1.03500709169405,0.971425272948363
1.00137608952566,1.01369846059097,0.979684371629526,0.970133460441605,1.00806680999318,0.967342595311109,0.954678463704267,1.04022863910348,0.978410558052569,1.01439648053319,0.980743536373304,0.921796065501383,0.990647331975224,1.00424911484938,1.0515548062484,0.966223930262713,0.982566494968048,1.01464162367365,1.03290526608176,0.969450053136362
0.968696569517752,1.01709434106016,0.971996868656056,0.985057348803477,0.99745758292898,0.977520968910818,0.958591164451936,1.03686481155161,0.982608600019406,1.031121133631,0.983050227348506,0.921311320318507,0.982116551624069,1.02835134187031,1.03802069225631,0.960172993597448,0.981256712575869,1.02592281470607,1.01033850083528,0.985929414685903
0.957291202085252,1.02183846947968,0.964579196566432,0.990299962809422,0.988993815298613,0.989549502996081,0.96150959478708,1.03842303117381,0.995518840187529,1.05411628939527,0.983211242689972,0.913394786786455,0.998328006606991,1.01382478817548,1.04532025297815,0.960438300138296,0.966777733291768,1.02402350692443,1.02014213985517,0.984463363724519
0.956110626397579,1.01674356284028,0.964972908421417,0.995699588045027,0.974738252366297,0.99128772271378,0.974981781223373,1.02636833635537,1.00107425957381,1.0578228502618,0.982901092539247,0.924297336635172,0.989780177026829,1.00638454709657,1.03722298342467,0.944700352710426,0.975375517875439,1.02433668415855,1.03386430109638,1.00279944593102
0.97094556643116,0.991370578599172,0.97478324636628,0.985867576187992,0.983917569159078,1.00769863044089,0.990001832226088,1.01308950334269,1.00619135759635,1.06855339945825,1.00577048662831,0.92545551591612,0.996564894682809,0.988845162228596,1.03334044126406,0.955572136102002,0.983104605467019,1.03374132329325,1.03218546330719,1.01887477784137
0.975898245244969,0.964682085369709,0.970155268762181,0.98060507329616,0.992529372136529,0.992403097800269,1.00462484609606,0.993698737960849,1.02531890776392,1.05988079966546,1.0196203850523,0.947667577874105,1.0039786195481,0.99101412251233,1.03551904407662,0.965294213188404,0.96497195887616,1.03196796765899,1.03294113011508,1.01831668778081
